"date","new_cases","PCR","TestAc","activos","hospitalized","hospitalized_new","hospitalized_accumulated","intensive_care","deceased","cases_accumulated","recovered","daily_deaths",daily_deaths_avg3,"daily_deaths_avg7"
"2020-10-26","4820","7617.266","1208189","4859","13867","72758","65811","2097","46753","1213665","1958","248",204,"205.4"
"2020-10-27","6621","6597","1223926","8106","14021","73001","66083","2162","47009","1232886","2026","256",245.3,"212"
"2020-10-28","7103","7086","1241299","25683","14249","73199","66383","2228","47259","1261284","2087","250",251.3,"222.4"
"2020-10-29","7956","6225","1257751","5134","14554","73420","66608","2299","47515","1284446","2145","256",254,"224"
"2020-10-30","8330","6245","1274397","5201","14579","73595","66874","2377","47794","1309415","2212","279",261.7,"236.1"
"2020-10-31","7363","4100","1286553","5440","14942","73575","67080","2249","48057","1328070","2250","263",266,"254.9"
"2020-11-01","4453","3344","1299013","5410","15721","73579","67243","2326","48294","1343256","2319","237",259.7,"255.6"
"2020-11-02","4498","5271","1311015","8951","16342","73725","67433","2570","48608","1360961","2412","314",271.3,"265"
"2020-11-03","6879","5382","1326940","5335","16635","74042","67701","2567","48955","1381503","2511","347",299.3,"278"
"2020-11-04","7731","5427","1341875","30269","16811","74309","67989","2609","49300","1401418","2559","345",335.3,"291.6"
"2020-11-05","7477","5441","1358783","9506","16649","74525","68220","2629","49663","1421762","2622","363",351.7,"306.9"
"2020-11-06","8023","4802","1373545","5831","16284","74885","68439","2695","50027","1442918","2775","364",357.3,"319"
"2020-11-07","8048","3022","1385636","6095","16334","74917","68575","2756","50318","1460501","2810","291",339.3,"323"
"2020-11-08","4227","2473","1397675","9949","16987","74882","68731","2565","50588","1472289","2866","270",308.3,"327.7"
"2020-11-09","5301","3444","1411995","9718","17439","75217","68922","2843","50900","1487732","2994","312",291,"327.4"
"2020-11-10","8327","4179","1430181","9695","17372","75539","69170","2872","51314","1506346","3125","414",332,"337"
"2020-11-11","7752","4276","1446855","28618","17217","75865","69427","2865","51689","1524675","3281","375",367,"341.3"
"2020-11-12","8101","4115","1464146","9541","17148","76079","69647","2928","52046","1544063","3385","357",382,"340.4"
"2020-11-13","7533","4009","1479796","4971","16545","76553","69854","2916","52425","1562541","3920","379",370.3,"342.6"
"2020-11-14","6293","2565","1493133","5022","16380","76516","70028","2884","52692","1576429","3971","267",334.3,"339.1"
"2020-11-15","2749","1596","1503460","8851","16756","76528","70149","2622","52958","1585243","4115","266",304,"338.6"
"2020-11-16","3561","2824","1514583","8452","16967","77045","70346","2950","53258","1597937","4244","300",277.7,"336.9"
"2020-11-17","5814","3114","1530150","8207","16530","77680","70538","2930","53678","1611352","4367","420",328.7,"337.7"
"2020-11-18","6076","3114","1545470","22571","15980","78084","78474","2908","54037","1625923","4453","359",359.7,"335.4"
"2020-11-19","6384","2817","1560428","21734","15369","78651","78689","2868","54380","1640906","4550","343",374,"333.4"
"2020-11-20","5629","2540","1573994","17123","14668","79046","78854","2339","54740","1654838","4600","360",354,"330.7"
"2020-11-21","4620","1776","1583756","15358","14169","79039","78983","2786","54987","1665782","4639","247",316.7,"327.9"
"2020-11-22","1994","1343","1591057","20090","14388","79046","79104","2518","55189","1672334","4699","202",269.7,"318.7"
"2020-11-23","2875","1782","1601133","16017","14261","79477","79290","2766","55543","1680483","4815","354",267.7,"326.4"
"2020-11-24","4784","2322","1613989","15212","13627","80025","79508","2699","55863","1691842","4928","320",292,"312.1"
"2020-11-25","3953","2188","1625272","14193","12985","80438","71669","2644","56201","1701291","5038","338",337.3,"309.1"
"2020-11-26","4148","2303","1636787","13412","12440","80714","79850","2627","56521","1713232","5137","320",326,"305.9"
"2020-11-27","3806","2127","1648721","12626","11794","81034","80024","2558","56826","1723493","5313","305",321,"298"
"2020-11-28","3267","1361","1657982","11415","11571","80998","80164","2523","57062","1731404","5362","236",287,"296.4"
"2020-11-29","1570","1305","1664471","16164","11799","81018","80280","2211","57263","1736383","5374","201",247.3,"296.3"
"2020-11-30","1861","1523","1673470","15631","11817","81342","80494","2468","57488","1742519","5472","225",220.7,"277.9"
"2020-12-01","3889","1945","1682673","15149","11318","81607","80691","2415","57815","1750594","5562","327",251,"278.9"
"2020-12-02","3667","2228","1692568","14785","10807","81837","80858","2349","58096","1760868","5601","281",277.7,"270.7"
"2020-12-03","3799","1921","1702755","14507","10466","81969","80974","2299","58405","1769933","5627","309",305.7,"269.1"
"2020-12-04","3337","1873","1711072","10015","9953","82237","81152","2235","58647","1778249","5717","242",277.3,"260.1"
"2020-12-05","1857","1043","1718074","9898","9661","82236","81243","1856","58834","1783410","5736","187",246,"253.1"
"2020-12-06","1127","667","1723312","9836","9763","82257","81370","1844","58993","1786857","5786","159",196,"247.1"
"2020-12-07","3403","2480","1729942","9423","9735","82288","81491","2122","59217","1795001","5807","224",190,"247"
"2020-12-08","1159","796","1738188","13216","9853","82279","81626","1783","59388","1798346","5842","171",184.7,"224.7"
"2020-12-09","2970","2141","1745170","12375","9749","82510","81814","2067","59659","1806736","5976","271",222,"223.3"
"2020-12-10","3875","2005","1756015","13025","9571","82710","82002","2011","59955","1816102","6054","296",246,"221.4"
"2020-12-11","3914","2146","1765020","8300","9237","82930","82222","1991","60182","1826348","6103","227",264.7,"219.3"
"2020-12-12","1921","1187","1772750","8610","9078","82934","82329","1662","60328","1832076","6129","146",223,"213.4"
"2020-12-13","1160","966","1778324","13832","9331","82960","82438","1656","60438","1836442","6194","110",161,"206.4"
"2020-12-14","3558","2954","1787376","13650","9459","83171","82640","1929","60687","1847026","6237","249",168.3,"210"
"2020-12-15","4983","2484","1801235","13589","9272","83885","82852","1888","60989","1858127","6286","302",220.3,"228.7"
"2020-12-16","4084","2648","1813448","13648","9179","83504","83034","1836","61220","1869031","6327","231",260.7,"223"
"2020-12-17","3996","2773","1826410","13725","9012","83685","83239","1812","61408","1879694","6339","188",240.3,"207.6"
"2020-12-18","4032","2518","1839453","8127","8786","83827","83459","1792","61651","1890532","6365","243",220.7,"209.9"
"2020-12-19","3573","1418","1849566","8294","8761","83817","83600","1504","61823","1898104","6366","172",201,"213.6"
"2020-12-20","1028","1023","1855058","14677","8993","83819","83749","1520","61979","1902589","6371","156",190.3,"220.1"
"2020-12-21","1967","3146","1862969","14529","9325","84103","83995","1793","62194","1912108","6411","215",181,"215.3"
"2020-12-22","4315","2515","1872735","14569","9181","84275","84216","1751","62418","1923022","6484","224",198.3,"204.1"
"2020-12-23","4489","3288","1882479","7716","8807","84480","84409","1768","62569","1936122","6517","151",196.7,"192.7"
"2020-12-24","4312","1737","1889844","7829","8629","84488","8671","897","62680","1946090","6526","111",162,"181.7"
"2020-12-25","1020","756","1893536","7643","8674","84478","84711","1349","62823","1949209","4114","143",135,"167.4"
"2020-12-26","2099","1012","1897929","7637","9031","84497","84852","1742","62982","1955996","6531","159",137.7,"165.6"
"2020-12-27","1211","753","1902770","14718","9245","84516","85010","1444","63120","1960844","6540","138",146.7,"163"
"2020-12-28","3604","4545","1909534","15054","9587","84675","85270","1864","63439","1975128","6590","319",205.3,"177.9"
"2020-12-29","6534","3103","1918361","15416","9629","84866","85581","1868","63695","1993528","6645","256",237.7,"182.4"
"2020-12-30","5990","3686","1926893","8273","9375","85049","88156","1861","63930","2011520","6671","235",270,"194.4"
"2020-12-31","5746","2582","1934006","8579","9213","85058","11139","1260","64079","2023628","6675","149",213.3,"199.9"
"2021-01-01","1620","923","1938177","8500","9375","85078","86201","1393","64206","2029553","6677","127",170.3,"197.6"
"2021-01-02","3299","1301","1943031","7740","9904","85101","86425","1839","64353","2039484","4247","147",141,"195.9"
"2021-01-03","2198","1058","1948367","17755","10359","85120","86705","1485","64498","2047740","6688","145",139.7,"196.9"
"2021-01-04","5052","6481","1955359","16695","10932","85339","87088","2036","64770","2068494","6711","272",188,"190.1"
"2021-01-05","8573","4497","1965624","9336","10965","85567","8986","1662","65031","2093107","6726","261",226,"190.9"
"2021-01-06","3858","2897","1972873","18262","11279","85566","87746","1592","65223","2106099","6730","192",241.7,"184.7"
"2021-01-07","8297","4372","1980620","18441","11865","85823","90509","2123","65473","2130382","6766","250",234.3,"199.1"
"2021-01-08","10228","5568","1990383","10642","12287","86099","88463","2133","65759","2156531","6799","286",242.7,"221.9"
"2021-01-09","11406","2267","2000447","11327","12547","86078","91067","2112","65987","2176161","6807","228",254.7,"233.4"
"2021-01-10","5237","1873","2011180","20754","12990","86113","88824","1822","66173","2186916","6816","186",233.3,"239.3"
"2021-01-11","7792","8244","2023723","20999","14021","86426","91600","2361","66477","2216843","6858","304",239.3,"243.9"
"2021-01-12","11989","5477","2038601","22093","14576","86660","92069","2433","66813","2244626","6941","336",275.3,"254.6"
"2021-01-13","12518","6049","2051847","23523","15091","86909","92610","2519","67100","2277426","6967","287",309,"268.1"
"2021-01-14","13884","6665","2065376","24812","15768","87190","93143","2628","67386","2312383","7002","286",303,"273.3"
"2021-01-15","15698","6393","2076828","15462","16225","87411","93666","2721","67704","2350385","7030","318",297,"277.9"
"2021-01-16","15146","2664","2086787","16378","17235","87415","91621","2685","67951","2377923","7039","247",283.7,"280.6"
"2021-01-17","7808","1932","2094750","26713","18530","87442","92050","2807","68200","2396695","7078","249",271.3,"289.6"
"2021-01-18","8874","10530","2105825","26838","19864","87804","95194","3063","68646","2430805","7118","446",314,"309.9"
"2021-01-19","15975","5641","2119910","17597","20859","88116","95867","3170","69093","2466895","7165","447",380.7,"325.7"
"2021-01-20","18366","6318","2133976","28162","21550","88519","96588","3322","69564","2507960","7197","471",454.7,"352"
"2021-01-21","16701","6557","2147472","19087","22489","88854","97266","3437","70038","2547590","7241","474",464,"378.9"
"2021-01-22","16773","6912","2161445","20097","22948","89212","97948","3595","70533","2589683","7325","495",480,"404.1"
"2021-01-23","13418","2556","2172141","20789","23852","89216","95698","3536","70925","2616972","7359","392",453.7,"424.9"
"2021-01-24","10220","1856","2181695","21119","24906","89271","96218","3629","71270","2638984","7385","345",410.7,"438.6"
"2021-01-25","13664","9805","2195980","20413","25899","89879","99465","3950","71823","2677032","4733","553",430,"453.9"
"2021-01-26","17364","5418","2212405","30985","25989","90470","100123","4047","72368","2714830","7544","545",481,"467.9"
"2021-01-27","16797","6045","2228341","30600","25970","90913","100773","4142","72956","2752264","7582","588",562,"484.6"
"2021-01-28","14142","5959","2246110","30139","26016","91389","101365","4228","73482","2784980","4843","526",553,"492"
"2021-01-29","14136","5300","2260834","21923","25662","91858","101968","4351","74037","2820333","4895","555",556.3,"500.6"
"2021-01-30","13336","1892","2272963","22215","25918","91922","99553","4161","74520","2846464","4954","483",521.3,"513.6"
"2021-01-31","7392","1571","2284623","29687","26810","91929","99880","4222","74929","2865487","4977","409",482.3,"522.7"
"2021-02-01","10545","7320","2298357","29002","26965","92506","103274","4494","75475","2895097","5029","546",479.3,"521.7"
"2021-02-02","13133","4063","2315571","28705","26277","93146","103916","4462","76063","2922983","5084","588",514.3,"527.9"
"2021-02-03","9988","4265","2331191","20664","25443","93669","104440","4471","76579","2948409","5197","516",550,"517.6"
"2021-02-04","9247","2690","2347085","27621","24890","94088","104964","4251","77098","2972922","5245","519",541,"516.6"
"2021-02-05","10270","3316","2362803","19946","23866","94504","105480","4402","77691","2998931","5269","593",542.7,"522"
"2021-02-06","6199","1177","2372929","19668","23058","94499","102814","4156","78122","3016674","5311","431",514.3,"514.6"
